chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
2	191678994	191685768	ENST00000674406	519	+	191678994	191685768	0	5	134,72,76,67,170	0,2951,4734,5235,6604	ENST00000674406	6774	+	NABP1	1	191681955	18.749242999487453	18.749242999487453	4.35860002040863	33.20949940681457	6.909201419627708	1	144	-20.7271713888323	-20.7271713888323	-10.322999795277914	-11.75236690044403	0.2584234316170484	1	111	0.5832825827797254	0.5832825827797254	23.03079972267151	22.248999786376952	4.9925493305822215	375	2:191678994-191681955	[191678994, 191681945]	[191679128, 191681955]	[191678135, 191678989, 191681945]	[191678241, 191678994, 191681945]	[191681955, 191683728, 191684229, 191685598]	[191682017, 191683804, 191684296, 191685768]
2	191678994	191685768	ENST00000409510	519	+	191678994	191685768	0	5	134,72,76,67,170	0,2951,4734,5235,6604	ENST00000409510	6774	+	NABP1	1	191681955	18.749242999487453	18.749242999487453	4.35860002040863	33.20949940681457	6.909201419627708	1	144	-18.02733840183778	-18.02733840183778	-22.706666676203408	-7.975400173664093	1.0925454520361706	1	198	0.5832825827797254	0.5832825827797254	23.03079972267151	22.248999786376952	4.9925493305822215	375	2:191678994-191681955	[191678994, 191681945]	[191679128, 191681955]	[191678203, 191678989, 191681945]	[191678396, 191678994, 191681945]	[191681955, 191683728, 191684229, 191685598]	[191682017, 191683804, 191684296, 191685768]
2	219461931	219466064	ENST00000396689	399	+	219461931	219466064	0	4	126,89,176,8	0,366,2501,4125	ENST00000396689	4133	+	SPEG	1	219461988	14.503000196657682	14.503000196657682	25.30380001068115	26.22170033454895	5.123333315381355	1	57	-19.386831249509537	3.208454566729533	-12.60840015411377	-13.389200154940287	4.427129834309801	2	77	28.22588015920673	28.22588015920673	6.830999946594238	50.64740018844604	5.657576006455946	342	2:219461931-219461988	[219461931]	[219461988]	[219461384, 219461881]	[219461411, 219461931]	[219461988, 219462297, 219464432, 219466056]	[219462057, 219462386, 219464608, 219466064]
2	25742028	25767646	ENST00000404843	2826	-	25742028	25767646	0	7	1028,649,718,106,97,164,64	0,1799,7667,11505,13989,17453,25554	ENST00000404843	25618	-	ASXL2	1	25759640	13.696236008571255	13.696236008571255	14.816666571299235	18.230399799346923	4.940291689021655	1	144	-14.8241938032181	10.766465210637381	-18.08326644897461	0.7319999933242798	4.357044212920845	1	294	-18.63575809194524	-1.980512335362182	-38.26753379503886	18.546899700164794	4.242163956427871	2757	2:25742028-25759640	[25767582]	[25767726]	[25759640, 25767582, 25768741, 25771439, 25780248]	[25759645, 25767582, 25768868, 25771540, 25780309]	[25742028, 25743827, 25749695, 25753533, 25756017, 25759481]	[25743056, 25744476, 25750413, 25753639, 25756114, 25759640]
2	37107272	37148948	ENST00000681516	1734	-	37107272	37148948	0	16	123,54,72,129,181,159,123,63,35,94,77,127,149,121,135,92	0,201,1951,7458,12686,15233,19016,28211,29710,30997,31236,32358,34280,39580,40415,41584	ENST00000681516	41676	-	EIF2AK2	1	37147806	NaN	NaN	NaN	NaN	4.1571212255000844	1	132	-19.383062310516834	-19.383062310516834	-20.155199790000914		0.3576875132857822	2	16	-28.55234260863084	-18.859397990928613	-43.7070676167806	16.101500415802	1.0860498227073947	1626	2:37107272-37147806	[37148856]	[37148988]	[37147806, 37148856]	[37147822, 37148856]	[37107272, 37107473, 37109223, 37114730, 37119958, 37122505, 37126288, 37135483, 37136982, 37138269, 37138508, 37139630, 37141552, 37146852, 37147687]	[37107395, 37107527, 37109295, 37114859, 37120139, 37122664, 37126411, 37135546, 37137017, 37138363, 37138585, 37139757, 37141701, 37146973, 37147806]
2	37107272	37148948	ENST00000680273	1593	-	37107272	37148948	0	14	123,54,102,129,181,159,123,63,35,127,149,121,135,92	0,201,1921,7458,12686,15233,19016,28211,29710,32358,34280,39580,40415,41584	ENST00000680273	41676	-	EIF2AK2	1	37147806	NaN	NaN	NaN	NaN	4.352209601874748	3	167	-25.81176501161912	-14.195352731966505	-20.379400316874186	-16.302033480008443	-0.236882348252716	1	51	-27.810615320602448	-17.558085699220076	-43.7070676167806	16.101500415802	1.2317777849550386	1485	2:37107272-37147806	[37148856]	[37149023]	[37147806, 37148856, 37156907]	[37147822, 37148856, 37156942]	[37107272, 37107473, 37109193, 37114730, 37119958, 37122505, 37126288, 37135483, 37136982, 37139630, 37141552, 37146852, 37147687]	[37107395, 37107527, 37109295, 37114859, 37120139, 37122664, 37126411, 37135546, 37137017, 37139757, 37141701, 37146973, 37147806]
2	37107272	37148948	ENST00000233057	1764	-	37107272	37148948	0	16	123,54,102,129,181,159,123,63,35,94,77,127,149,121,135,92	0,201,1921,7458,12686,15233,19016,28211,29710,30997,31236,32358,34280,39580,40415,41584	ENST00000233057	41676	-	EIF2AK2	1	37147806	NaN	NaN	NaN	NaN	4.352209601874748	3	167	-18.177494330352612	-15.045033566737443	-36.82346668243408	4.6610999584198	-0.5607303378350111	3	89	-29.026449711923345	-18.919004201084483	-43.7070676167806	16.101500415802	1.0007222289505475	1656	2:37107272-37147806	[37148856]	[37149023]	[37147806, 37148856, 37156907]	[37147822, 37148856, 37156980]	[37107272, 37107473, 37109193, 37114730, 37119958, 37122505, 37126288, 37135483, 37136982, 37138269, 37138508, 37139630, 37141552, 37146852, 37147687]	[37107395, 37107527, 37109295, 37114859, 37120139, 37122664, 37126411, 37135546, 37137017, 37138363, 37138585, 37139757, 37141701, 37146973, 37147806]
2	37107272	37148948	ENST00000679979	1635	-	37107272	37148948	0	15	123,54,102,181,159,123,63,35,94,77,127,149,121,135,92	0,201,1921,12686,15233,19016,28211,29710,30997,31236,32358,34280,39580,40415,41584	ENST00000679979	41676	-	EIF2AK2	1	37147806	NaN	NaN	NaN	NaN	4.352209601874748	3	167	-18.177494330352612	-15.045033566737443	-36.82346668243408	4.6610999584198	-0.5607303378350111	3	89	-29.10922419327329	-18.27308526019177	-43.7070676167806	16.101500415802	0.8445612360324135	1527	2:37107272-37147806	[37148856]	[37149023]	[37147806, 37148856, 37156907]	[37147822, 37148856, 37156980]	[37107272, 37107473, 37109193, 37119958, 37122505, 37126288, 37135483, 37136982, 37138269, 37138508, 37139630, 37141552, 37146852, 37147687]	[37107395, 37107527, 37109295, 37120139, 37122664, 37126411, 37135546, 37137017, 37138363, 37138585, 37139757, 37141701, 37146973, 37147806]
2	37107272	37148948	ENST00000647926	1764	-	37107272	37148948	0	16	123,54,102,129,181,159,123,63,35,94,77,127,149,121,135,92	0,201,1921,7458,12686,15233,19016,28211,29710,30997,31236,32358,34280,39580,40415,41584	ENST00000647926	41676	-	EIF2AK2	1	37147806	NaN	NaN	NaN	NaN	4.1571212255000844	1	132	-19.383062310516834	-19.383062310516834	-20.155199790000914		0.3576875132857822	2	16	-29.026449711923345	-18.919004201084483	-43.7070676167806	16.101500415802	1.0007222289505475	1656	2:37107272-37147806	[37148856]	[37148988]	[37147806, 37148856]	[37147822, 37148856]	[37107272, 37107473, 37109193, 37114730, 37119958, 37122505, 37126288, 37135483, 37136982, 37138269, 37138508, 37139630, 37141552, 37146852, 37147687]	[37107395, 37107527, 37109295, 37114859, 37120139, 37122664, 37126411, 37135546, 37137017, 37138363, 37138585, 37139757, 37141701, 37146973, 37147806]
2	37107272	37148948	ENST00000395127	1764	-	37107272	37148948	0	16	123,54,102,129,181,159,123,63,35,94,77,127,149,121,135,92	0,201,1921,7458,12686,15233,19016,28211,29710,30997,31236,32358,34280,39580,40415,41584	ENST00000395127	41676	-	EIF2AK2	1	37147806	NaN	NaN	NaN	NaN	3.863910243640064	3	401	-22.654884558457596	-16.33099995477077	-20.379400316874186	-12.05159969329834	-0.2734038516989527	1	156	-29.026449711923345	-18.919004201084483	-43.7070676167806	16.101500415802	1.0007222289505475	1656	2:37107272-37147806	[37148856]	[37149257]	[37147806, 37148856, 37156907]	[37147822, 37148856, 37157047]	[37107272, 37107473, 37109193, 37114730, 37119958, 37122505, 37126288, 37135483, 37136982, 37138269, 37138508, 37139630, 37141552, 37146852, 37147687]	[37107395, 37107527, 37109295, 37114859, 37120139, 37122664, 37126411, 37135546, 37137017, 37138363, 37138585, 37139757, 37141701, 37146973, 37147806]
2	38296482	38318983	ENST00000406122	1356	-	38296482	38318983	0	12	108,15,432,72,57,128,139,93,57,51,105,99	0,203,1661,2773,3789,12896,13826,16668,18125,18801,22052,22402	ENST00000406122	22501	-	ATL2	1	38318624	19.003244219885932	19.003244219885932	18.399799585342407	30.70250024795532	5.486511145614916	1	135	-4.538721466554871	1.8743164326930772	7.985000038146973	3.5300000429153444	4.848215210168988	3	158	-11.469257624798878	3.293822053184016	2.743666648864746	12.408900165557862	6.653364722814558	1242	2:38296482-38318624	[38318884]	[38319019]	[38318624, 38318884, 38377142]	[38318639, 38318884, 38377285]	[38296482, 38296685, 38298143, 38299255, 38300271, 38309378, 38310308, 38313150, 38314607, 38315283, 38318534]	[38296590, 38296700, 38298575, 38299327, 38300328, 38309506, 38310447, 38313243, 38314664, 38315334, 38318624]
2	38295993	38318983	ENST00000651368	1353	-	38295993	38318983	0	11	120,432,72,57,128,139,93,57,51,105,99	0,2150,3262,4278,13385,14315,17157,18614,19290,22541,22891	ENST00000651368	22990	-	ATL2	1	38318624	19.003244219885932	19.003244219885932	18.399799585342407	30.70250024795532	5.486511145614916	1	135	-6.405096323291461	1.8115407306597464	-9.004066658020019	2.601000063121319	4.462577787897101	1	135	-11.595623871141667	3.367928163161241	-1.429199997584025	12.408900165557862	6.66949717060169	1239	2:38295993-38318624	[38318884]	[38319019]	[38318624, 38318884, 38377142]	[38318639, 38318884, 38377262]	[38295993, 38298143, 38299255, 38300271, 38309378, 38310308, 38313150, 38314607, 38315283, 38318534]	[38296113, 38298575, 38299327, 38300328, 38309506, 38310447, 38313243, 38314664, 38315334, 38318624]
2	241495661	241501699	ENST00000543554	1242	-	241495661	241501699	0	10	40,137,72,115,146,186,158,109,57,222	0,736,1954,2573,2977,3327,3595,4511,5078,5816	ENST00000543554	6038	-	STK25	1	241500775	21.45202616437689	21.45202616437689	11.596600008010864	30.72300057411194	5.293203475042468	1	231	-6.308083620581213	-4.650640381905559	-22.278733444213866	3.8442499339580536	-0.12634501252932137	3	371	-18.81637134836745	3.518638614002052	-28.42486680348714	36.456099891662596	4.873967946811884	999	2:241495661-241500775	[241501477]	[241501708]	[241500775, 241501477, 241509222]	[241500796, 241501477, 241509572]	[241495661, 241496397, 241497615, 241498234, 241498638, 241498988, 241499256, 241500172, 241500739]	[241495701, 241496534, 241497687, 241498349, 241498784, 241499174, 241499414, 241500281, 241500775]
20	33667032	33668235	ENST00000677665	1203	+	33667032	33668235	0	1	1203	0	ENST00000677665	1203	+	ACTL10	1	33667497	10.409612930974653	10.409612930974653	-5.325599908828735	26.050900077819826	2.671604311544328	1	465	-26.05196672876676	-19.06314438117875	-29.53620014190674	-22.24430034160614	-0.5723888957200365	1	90	13.891922769265447	13.891922769265447	21.27620029449463	31.41870050430298	2.8555582621925746	738	20:33667032-33667497	[33667032]	[33667497]	[33666942]	[33667032]	[33667497]	[33668235]
20	58895640	58910829	ENST00000467227	975	+	58895640	58910829	0	11	44,58,120,98,55,74,59,121,131,68,147	0,7887,8031,9742,13521,13709,13880,14043,14310,14693,15042	ENST00000467227	15189	+	GNAS	1	58895649	26.038333257039387	26.038333257039387			7.794888999727037	1	9	-23.50682113275228	-18.237860898542777	-28.584999783833823	-5.8571666797002155	1.518701988642431	3	151	-3.2247453337423426	1.1460424713157966	11.94059976786375	47.272199630737305	6.774225686578462	966	20:58895640-58895649	[58895640]	[58895649]	[58843324, 58844029, 58895611]	[58843401, 58844074, 58895640]	[58895649, 58903527, 58903671, 58905382, 58909161, 58909349, 58909520, 58909683, 58909950, 58910333, 58910682]	[58895684, 58903585, 58903791, 58905480, 58909216, 58909423, 58909579, 58909804, 58910081, 58910401, 58910829]
20	58895640	58910829	ENST00000481039	975	+	58895640	58910829	0	11	44,58,120,98,55,74,59,121,131,68,147	0,7887,8031,9742,13521,13709,13880,14043,14310,14693,15042	ENST00000481039	15189	+	GNAS	1	58895649	26.038333257039387	26.038333257039387			7.794888999727037	1	9	-3.1443037745318834	0.5661519094358517	-6.349666627248128	0.3919000387191772	6.930620222529279	3	79	-3.2247453337423426	1.1460424713157966	11.94059976786375	47.272199630737305	6.774225686578462	966	20:58895640-58895649	[58895640]	[58895649]	[58888858, 58895611]	[58888908, 58895640]	[58895649, 58903527, 58903671, 58905382, 58909161, 58909349, 58909520, 58909683, 58909950, 58910333, 58910682]	[58895684, 58903585, 58903791, 58905480, 58909216, 58909423, 58909579, 58909804, 58910081, 58910401, 58910829]
20	58895640	58910829	ENST00000464788	1017	+	58895640	58910829	0	12	44,45,55,120,98,55,74,59,121,131,68,147	0,3300,7890,8031,9742,13521,13709,13880,14043,14310,14693,15042	ENST00000464788	15189	+	GNAS	1	58895649	26.038333257039387	26.038333257039387			7.794888999727037	1	9	-1.251999944448471	-1.251999944448471	-17.331866137186687	8.454566709200542	5.774802092346363	1	96	-2.865059519090527	1.3461914900690317	11.94059976786375	47.272199630737305	6.812425609404547	1008	20:58895640-58895649	[58895640]	[58895649]	[58889146, 58895611]	[58889213, 58895640]	[58895649, 58898940, 58903530, 58903671, 58905382, 58909161, 58909349, 58909520, 58909683, 58909950, 58910333, 58910682]	[58895684, 58898985, 58903585, 58903791, 58905480, 58909216, 58909423, 58909579, 58909804, 58910081, 58910401, 58910829]
20	58895640	58910829	ENST00000469431	1017	+	58895640	58910829	0	12	44,45,55,120,98,55,74,59,121,131,68,147	0,3300,7890,8031,9742,13521,13709,13880,14043,14310,14693,15042	ENST00000469431	15189	+	GNAS	1	58895649	26.038333257039387	26.038333257039387			7.794888999727037	1	9	-2.5243404343462825	-2.5243404343462825	-12.179066276550293	9.360266693433125	4.278298243082929	1	285	-2.865059519090527	1.3461914900690317	11.94059976786375	47.272199630737305	6.812425609404547	1008	20:58895640-58895649	[58895640]	[58895649]	[58889150, 58895611]	[58889406, 58895640]	[58895649, 58898940, 58903530, 58903671, 58905382, 58909161, 58909349, 58909520, 58909683, 58909950, 58910333, 58910682]	[58895684, 58898985, 58903585, 58903791, 58905480, 58909216, 58909423, 58909579, 58909804, 58910081, 58910401, 58910829]
20	58895640	58910829	ENST00000480232	1020	+	58895640	58910829	0	12	44,45,58,120,98,55,74,59,121,131,68,147	0,3300,7887,8031,9742,13521,13709,13880,14043,14310,14693,15042	ENST00000480232	15189	+	GNAS	1	58895649	26.038333257039387	26.038333257039387			7.794888999727037	1	9	-2.9975434577335482	-2.6300489868482817	-8.622599852085113	3.758699917793274	4.172592386304725	3	184	-2.906821951306951	1.3548101110993696	11.94059976786375	47.272199630737305	6.813114751303526	1011	20:58895640-58895649	[58895640]	[58895649]	[58889222, 58889525, 58895611]	[58889353, 58889549, 58895640]	[58895649, 58898940, 58903527, 58903671, 58905382, 58909161, 58909349, 58909520, 58909683, 58909950, 58910333, 58910682]	[58895684, 58898985, 58903585, 58903791, 58905480, 58909216, 58909423, 58909579, 58909804, 58910081, 58910401, 58910829]
20	58895640	58910829	ENST00000603546	1017	+	58895640	58910829	0	12	44,45,55,120,98,55,74,59,121,131,68,147	0,3300,7890,8031,9742,13521,13709,13880,14043,14310,14693,15042	ENST00000603546	15189	+	GNAS	1	58895649	26.038333257039387	26.038333257039387			7.794888999727037	1	9	-6.270113279593402	-3.7397734051561122	-4.458400011062622	-1.6931998968124389	2.3513990090609402	2	203	-2.865059519090527	1.3461914900690317	11.94059976786375	47.272199630737305	6.812425609404547	1008	20:58895640-58895649	[58895640]	[58895649]	[58892332, 58895611]	[58892506, 58895640]	[58895649, 58898940, 58903530, 58903671, 58905382, 58909161, 58909349, 58909520, 58909683, 58909950, 58910333, 58910682]	[58895684, 58898985, 58903585, 58903791, 58905480, 58909216, 58909423, 58909579, 58909804, 58910081, 58910401, 58910829]
20	63276538	63287873	ENST00000519273	891	+	63276538	63287873	0	9	113,87,97,57,33,57,60,77,310	0,1578,2360,4752,6280,8327,9115,9827,11025	ENST00000519273	11335	+	ARFGAP1	1	63276547	43.14833217196994	43.14833217196994			3.306888739267985	1	9	12.407680249957211	12.407680249957211	-26.404000282287598	39.33949956893921	4.0495663968629145	1	369	-13.246081539191087	-7.92697503797862	43.94746723175049	41.018600177764895	3.982274386012566	882	20:63276538-63276547	[63276538]	[63276547]	[63272784, 63275576, 63276090, 63276479]	[63272920, 63275640, 63276200, 63276538]	[63276547, 63278116, 63278898, 63281290, 63282818, 63284865, 63285653, 63286365, 63287563]	[63276651, 63278203, 63278995, 63281347, 63282851, 63284922, 63285713, 63286442, 63287873]
20	63275629	63287873	ENST00000547204	1086	+	63275629	63287873	0	12	11,172,101,87,97,57,33,30,57,60,71,310	0,850,1575,2487,3269,5661,7189,8221,9236,10024,10742,11934	ENST00000547204	12244	+	ARFGAP1	1	63276531	30.913380895342147	30.913380895342147	25.34980010986328	41.336599572499594	5.707904731825231	1	63	-1.2945423213775549	-1.2945423213775549	-24.369399774074555	36.64219989776611	2.157485889828643	1	177	-12.96072523814434	-9.762880697453127	35.23679943084717	41.018600177764895	4.0113001057315065	1023	20:63275629-63276531	[63275629, 63276479]	[63275640, 63276531]	[63272796, 63275576, 63276479]	[63272920, 63275629, 63276479]	[63276531, 63277204, 63278116, 63278898, 63281290, 63282818, 63283850, 63284865, 63285653, 63286371, 63287563]	[63276651, 63277305, 63278203, 63278995, 63281347, 63282851, 63283880, 63284922, 63285713, 63286442, 63287873]
22	35317896	35347209	ENST00000447733	1410	+	35317896	35347209	0	14	65,79,150,135,147,117,134,34,94,121,76,60,43,155	0,4062,5131,5599,5871,9374,12450,15084,15507,16431,20816,27828,29033,29158	ENST00000447733	29313	+	TOM1	1	35317923	15.190000202920702	15.190000202920702	16.353600597381593		6.795111152860853	1	27	-20.283475727804245	-13.510169339756812	-17.831199645996094	-12.581500339508057	0.8431371099816921	3	124	-3.0994800472078508	-3.0994800472078508	24.640399360656737	38.25050029754639	4.621515546579403	1383	22:35317896-35317923	[35317896]	[35317923]	[35299274, 35317876]	[35299378, 35317896]	[35317923, 35321958, 35323027, 35323495, 35323767, 35327270, 35330346, 35332980, 35333403, 35334327, 35338712, 35345724, 35346929, 35347054]	[35317961, 35322037, 35323177, 35323630, 35323914, 35327387, 35330480, 35333014, 35333497, 35334448, 35338788, 35345784, 35346972, 35347209]
22	36864933	36877823	ENST00000650827	888	+	36864933	36877823	0	8	139,71,128,58,99,131,66,196	0,2458,5481,6718,7393,10719,11095,12694	ENST00000650827	12890	+	NCF4	1	36867429	19.981960380144713	19.981960380144713	33.900399398803714	28.210499477386474	4.367124291773528	1	177	-30.200859696156268	-1.5328541008201806	-17.121599912643433	-16.225400233268736	2.0761621924973017	2	185	-7.828412034340548	-6.092396635389278	42.549201011657715	44.00250034332275	4.08706749883204	711	22:36864933-36867429	[36864933, 36867391]	[36865072, 36867429]	[36862302, 36864044, 36864918, 36867391]	[36862387, 36864129, 36864933, 36867391]	[36867429, 36870414, 36871651, 36872326, 36875652, 36876028, 36877627]	[36867462, 36870542, 36871709, 36872425, 36875783, 36876094, 36877823]
22	35744194	35938888	ENST00000359369	1188	-	35744194	35938888	0	14	55,73,89,32,40,133,93,54,61,93,54,144,225,42	0,1728,2278,6231,11910,15693,17007,17220,21228,24062,33830,37405,65585,194652	ENST00000359369	194694	-	RBFOX2	1	35809971	11.432235402219435	11.432235402219435	18.78840043544769	13.542300128936768	6.762843152471617	1	51	-7.889090983253537	4.382181752811778	-11.645800105730693	-6.245133381088575	7.390636422868931	1	33	-7.186988274263083	-0.555568714314019	0.3321999073028564	34.89229965209961	7.397013464985668	1113	22:35744194-35809971	[35938846]	[35938897]	[35809971, 35938846]	[35810004, 35938846]	[35744194, 35745922, 35746472, 35750425, 35756104, 35759887, 35761201, 35761414, 35765422, 35768256, 35778024, 35781599, 35809779]	[35744249, 35745995, 35746561, 35750457, 35756144, 35760020, 35761294, 35761468, 35765483, 35768349, 35778078, 35781743, 35809971]
3	33825252	33835277	ENST00000412887	330	+	33825252	33835277	0	4	88,101,117,24	0,1227,3600,10001	ENST00000412887	10025	+	PDCD6IP	1	33825294	15.707571523530143	15.707571523530143	15.409999799728393	16.88740019798279	5.913404807714479	1	42	36.71274948120117	36.71274948120117			6.2580833956599236	1	12	-0.0994931258675125	-0.0994931258675125	20.59500026702881	19.375599908828736	6.101392368499849	288	3:33825252-33825294	[33825252]	[33825294]	[33825240]	[33825252]	[33825294, 33826479, 33828852, 33835253]	[33825340, 33826580, 33828969, 33835277]
3	41224530	41239342	ENST00000646381	2328	+	41224530	41239342	0	13	223,254,239,202,145,104,339,159,120,151,122,61,209	0,423,803,1129,2677,8810,8998,9608,11193,11818,12057,13485,14603	ENST00000646381	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-8.292920097955003	-8.292920097955003	3.418333371480306	8.194299779832363	4.079887051243058	1	363	-12.571274846399664	0.09785973975374813	19.75279998779297	37.38400068283081	6.512154852248808	2325	3:41224530-41224533	[41224530]	[41224533]	[41194852, 41195630, 41224020, 41224189, 41224525]	[41194941, 41195706, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225333, 41225659, 41227207, 41233340, 41233528, 41234138, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
3	41224530	41239342	ENST00000642836	2328	+	41224530	41239342	0	13	223,254,239,202,145,104,339,159,120,151,122,61,209	0,423,803,1129,2677,8810,8998,9608,11193,11818,12057,13485,14603	ENST00000642836	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-17.82694549105384	-14.436901788863945	-20.6870005607605	-9.898899805545806	1.751730905153196	2	275	-12.571274846399664	0.09785973975374813	19.75279998779297	37.38400068283081	6.512154852248808	2325	3:41224530-41224533	[41224530]	[41224533]	[41198704, 41224020, 41224189, 41224525]	[41198781, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225333, 41225659, 41227207, 41233340, 41233528, 41234138, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
3	41224530	41239342	ENST00000642986	2217	+	41224530	41239342	0	14	223,38,105,239,202,145,104,339,159,120,151,122,61,209	0,423,572,803,1129,2677,8810,8998,9608,11193,11818,12057,13485,14603	ENST00000642986	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-10.305123980791695	-7.268639385040882	-0.39260021050771077	0.031799697875976564	2.741276548901342	2	452	-11.708150868929161	-1.3981427876606867	19.75279998779297	37.38400068283081	6.540991885855949	2214	3:41224530-41224533	[41224530]	[41224533]	[41199416, 41224020, 41224189, 41224525]	[41199670, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225102, 41225333, 41225659, 41227207, 41233340, 41233528, 41234138, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41224991, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
3	41224530	41239342	ENST00000644678	2328	+	41224530	41239342	0	13	223,254,239,202,145,104,339,159,120,151,122,61,209	0,423,803,1129,2677,8810,8998,9608,11193,11818,12057,13485,14603	ENST00000644678	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-7.321606671412786	-7.321606671412786	6.3138001759847	9.532499802112579	2.746144444551319	1	450	-12.571274846399664	0.09785973975374813	19.75279998779297	37.38400068283081	6.512154852248808	2325	3:41224530-41224533	[41224530]	[41224533]	[41199418, 41224020, 41224189, 41224525]	[41199670, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225333, 41225659, 41227207, 41233340, 41233528, 41234138, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
3	41224530	41239342	ENST00000453024	2328	+	41224530	41239342	0	13	223,254,239,202,145,104,339,159,120,151,122,61,209	0,423,803,1129,2677,8810,8998,9608,11193,11818,12057,13485,14603	ENST00000453024	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-8.923209923172353	-7.960537750625385	3.343133234977722	0.8360999464988709	2.7107900929975517	3	424	-12.571274846399664	0.09785973975374813	19.75279998779297	37.38400068283081	6.512154852248808	2325	3:41224530-41224533	[41224530]	[41224533]	[41199444, 41224020, 41224189, 41224525]	[41199670, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225333, 41225659, 41227207, 41233340, 41233528, 41234138, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
3	41224530	41239342	ENST00000647264	2262	+	41224530	41239342	0	13	223,254,239,202,145,104,339,93,120,151,122,61,209	0,423,803,1129,2677,8810,8998,9674,11193,11818,12057,13485,14603	ENST00000647264	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-8.12448622573886	-8.12448622573886	-16.599600156148274	9.532499802112579	2.6884711789536784	1	399	-12.279867203064319	-0.702400663186107	19.75279998779297	37.38400068283081	6.53137938441538	2259	3:41224530-41224533	[41224530]	[41224533]	[41199469, 41224020, 41224189, 41224525]	[41199670, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225333, 41225659, 41227207, 41233340, 41233528, 41234204, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
3	41224530	41239342	ENST00000645900	2328	+	41224530	41239342	0	13	223,254,239,202,145,104,339,159,120,151,122,61,209	0,423,803,1129,2677,8810,8998,9608,11193,11818,12057,13485,14603	ENST00000645900	14812	+	CTNNB1	1	41224533	36.060001373291016	36.060001373291016			5.001666754484177	1	3	-9.253569798421996	-9.253569798421996	-16.599600156148274	2.0919999440511066	2.702923074730823	1	351	-12.571274846399664	0.09785973975374813	19.75279998779297	37.38400068283081	6.512154852248808	2325	3:41224530-41224533	[41224530]	[41224533]	[41199469, 41224020, 41224189, 41224525]	[41199622, 41224081, 41224321, 41224530]	[41224533, 41224953, 41225333, 41225659, 41227207, 41233340, 41233528, 41234138, 41235723, 41236348, 41236587, 41238015, 41239133]	[41224753, 41225207, 41225572, 41225861, 41227352, 41233444, 41233867, 41234297, 41235843, 41236499, 41236709, 41238076, 41239342]
